game_code,game_date,game_time,home_code,home_name,home_link,away_code,away_name,away_link,arena
BRK-NYK-11=92022,11-=9-2022,7:30p,BRK,Brooklyn Nets,/teams/BRK/2023.html,NYK,New York Knicks,/teams/NYK/2023.html,Barclays Center
TOR-HOU-11=92022,11-=9-2022,7:30p,TOR,Toronto Raptors,/teams/TOR/2023.html,HOU,Houston Rockets,/teams/HOU/2023.html,Scotiabank Arena
CHI-NOP-11=92022,11-=9-2022,8:00p,CHI,Chicago Bulls,/teams/CHI/2023.html,NOP,New Orleans Pelicans,/teams/NOP/2023.html,United Center
MIN-PHO-11=92022,11-=9-2022,8:00p,MIN,Minnesota Timberwolves,/teams/MIN/2023.html,PHO,Phoenix Suns,/teams/PHO/2023.html,Target Center
OKC-MIL-11=92022,11-=9-2022,8:00p,OKC,Oklahoma City Thunder,/teams/OKC/2023.html,MIL,Milwaukee Bucks,/teams/MIL/2023.html,Paycom Center
SAS-MEM-11=92022,11-=9-2022,8:00p,SAS,San Antonio Spurs,/teams/SAS/2023.html,MEM,Memphis Grizzlies,/teams/MEM/2023.html,AT&T Center
LAC-LAL-11=92022,11-=9-2022,10:00p,LAC,Los Angeles Clippers,/teams/LAC/2023.html,LAL,Los Angeles Lakers,/teams/LAL/2023.html,Crypto.com Arena
SAC-CLE-11=92022,11-=9-2022,10:00p,SAC,Sacramento Kings,/teams/SAC/2023.html,CLE,Cleveland Cavaliers,/teams/CLE/2023.html,Golden 1 Center
WAS-DAL-11102022,11-10-2022,7:00p,WAS,Washington Wizards,/teams/WAS/2023.html,DAL,Dallas Mavericks,/teams/DAL/2023.html,Capital One Arena
ATL-PHI-11102022,11-10-2022,7:30p,ATL,Atlanta Hawks,/teams/ATL/2023.html,PHI,Philadelphia 76ers,/teams/PHI/2023.html,State Farm Arena
MIA-CHO-11102022,11-10-2022,7:30p,MIA,Miami Heat,/teams/MIA/2023.html,CHO,Charlotte Hornets,/teams/CHO/2023.html,FTX Arena
NOP-POR-11102022,11-10-2022,8:00p,NOP,New Orleans Pelicans,/teams/NOP/2023.html,POR,Portland Trail Blazers,/teams/POR/2023.html,Smoothie King Center
BOS-DEN-11112022,11-11-2022,7:00p,BOS,Boston Celtics,/teams/BOS/2023.html,DEN,Denver Nuggets,/teams/DEN/2023.html,TD Garden
ORL-PHO-11112022,11-11-2022,7:00p,ORL,Orlando Magic,/teams/ORL/2023.html,PHO,Phoenix Suns,/teams/PHO/2023.html,Amway Center
NYK-DET-11112022,11-11-2022,7:30p,NYK,New York Knicks,/teams/NYK/2023.html,DET,Detroit Pistons,/teams/DET/2023.html,Madison Square Garden (IV)
OKC-TOR-11112022,11-11-2022,8:00p,OKC,Oklahoma City Thunder,/teams/OKC/2023.html,TOR,Toronto Raptors,/teams/TOR/2023.html,Paycom Center
SAS-MIL-11112022,11-11-2022,8:00p,SAS,San Antonio Spurs,/teams/SAS/2023.html,MIL,Milwaukee Bucks,/teams/MIL/2023.html,AT&T Center
MEM-MIN-11112022,11-11-2022,9:30p,MEM,Memphis Grizzlies,/teams/MEM/2023.html,MIN,Minnesota Timberwolves,/teams/MIN/2023.html,FedEx Forum
GSW-CLE-11112022,11-11-2022,10:00p,GSW,Golden State Warriors,/teams/GSW/2023.html,CLE,Cleveland Cavaliers,/teams/CLE/2023.html,Chase Center
LAL-SAC-11112022,11-11-2022,10:30p,LAL,Los Angeles Lakers,/teams/LAL/2023.html,SAC,Sacramento Kings,/teams/SAC/2023.html,Crypto.com Arena
LAC-BRK-11122022,11-12-2022,4:00p,LAC,Los Angeles Clippers,/teams/LAC/2023.html,BRK,Brooklyn Nets,/teams/BRK/2023.html,Crypto.com Arena
WAS-UTA-11122022,11-12-2022,6:00p,WAS,Washington Wizards,/teams/WAS/2023.html,UTA,Utah Jazz,/teams/UTA/2023.html,Capital One Arena
DET-BOS-11122022,11-12-2022,7:00p,DET,Detroit Pistons,/teams/DET/2023.html,BOS,Boston Celtics,/teams/BOS/2023.html,Little Caesars Arena
IND-TOR-11122022,11-12-2022,7:00p,IND,Indiana Pacers,/teams/IND/2023.html,TOR,Toronto Raptors,/teams/TOR/2023.html,Gainbridge Fieldhouse
PHI-ATL-11122022,11-12-2022,7:30p,PHI,Philadelphia 76ers,/teams/PHI/2023.html,ATL,Atlanta Hawks,/teams/ATL/2023.html,Wells Fargo Center
MIA-CHO-11122022,11-12-2022,8:00p,MIA,Miami Heat,/teams/MIA/2023.html,CHO,Charlotte Hornets,/teams/CHO/2023.html,FTX Arena
DAL-POR-11122022,11-12-2022,8:30p,DAL,Dallas Mavericks,/teams/DAL/2023.html,POR,Portland Trail Blazers,/teams/POR/2023.html,American Airlines Center
NOP-HOU-11122022,11-12-2022,8:30p,NOP,New Orleans Pelicans,/teams/NOP/2023.html,HOU,Houston Rockets,/teams/HOU/2023.html,Smoothie King Center
NYK-OKC-11132022,11-13-2022,12:00p,NYK,New York Knicks,/teams/NYK/2023.html,OKC,Oklahoma City Thunder,/teams/OKC/2023.html,Madison Square Garden (IV)
CLE-MIN-11132022,11-13-2022,6:00p,CLE,Cleveland Cavaliers,/teams/CLE/2023.html,MIN,Minnesota Timberwolves,/teams/MIN/2023.html,Rocket Mortgage Fieldhouse
WAS-MEM-11132022,11-13-2022,6:00p,WAS,Washington Wizards,/teams/WAS/2023.html,MEM,Memphis Grizzlies,/teams/MEM/2023.html,Capital One Arena
PHI-UTA-11132022,11-13-2022,7:30p,PHI,Philadelphia 76ers,/teams/PHI/2023.html,UTA,Utah Jazz,/teams/UTA/2023.html,Wells Fargo Center
CHI-DEN-11132022,11-13-2022,8:00p,CHI,Chicago Bulls,/teams/CHI/2023.html,DEN,Denver Nuggets,/teams/DEN/2023.html,United Center
SAC-GSW-11132022,11-13-2022,9:00p,SAC,Sacramento Kings,/teams/SAC/2023.html,GSW,Golden State Warriors,/teams/GSW/2023.html,Golden 1 Center
LAL-BRK-11132022,11-13-2022,9:30p,LAL,Los Angeles Lakers,/teams/LAL/2023.html,BRK,Brooklyn Nets,/teams/BRK/2023.html,Crypto.com Arena
DET-TOR-11142022,11-14-2022,7:00p,DET,Detroit Pistons,/teams/DET/2023.html,TOR,Toronto Raptors,/teams/TOR/2023.html,Little Caesars Arena
ORL-CHO-11142022,11-14-2022,7:00p,ORL,Orlando Magic,/teams/ORL/2023.html,CHO,Charlotte Hornets,/teams/CHO/2023.html,Amway Center
BOS-OKC-11142022,11-14-2022,7:30p,BOS,Boston Celtics,/teams/BOS/2023.html,OKC,Oklahoma City Thunder,/teams/OKC/2023.html,TD Garden
MIA-PHO-11142022,11-14-2022,7:30p,MIA,Miami Heat,/teams/MIA/2023.html,PHO,Phoenix Suns,/teams/PHO/2023.html,FTX Arena
HOU-LAC-11142022,11-14-2022,8:00p,HOU,Houston Rockets,/teams/HOU/2023.html,LAC,Los Angeles Clippers,/teams/LAC/2023.html,Toyota Center
MIL-ATL-11142022,11-14-2022,8:00p,MIL,Milwaukee Bucks,/teams/MIL/2023.html,ATL,Atlanta Hawks,/teams/ATL/2023.html,Fiserv Forum
GSW-SAS-11142022,11-14-2022,10:00p,GSW,Golden State Warriors,/teams/GSW/2023.html,SAS,San Antonio Spurs,/teams/SAS/2023.html,Chase Center
NOP-MEM-11152022,11-15-2022,7:30p,NOP,New Orleans Pelicans,/teams/NOP/2023.html,MEM,Memphis Grizzlies,/teams/MEM/2023.html,Smoothie King Center
DAL-LAC-11152022,11-15-2022,8:30p,DAL,Dallas Mavericks,/teams/DAL/2023.html,LAC,Los Angeles Clippers,/teams/LAC/2023.html,American Airlines Center
POR-SAS-11152022,11-15-2022,10:00p,POR,Portland Trail Blazers,/teams/POR/2023.html,SAS,San Antonio Spurs,/teams/SAS/2023.html,Moda Center
SAC-BRK-11152022,11-15-2022,10:00p,SAC,Sacramento Kings,/teams/SAC/2023.html,BRK,Brooklyn Nets,/teams/BRK/2023.html,Golden 1 Center
UTA-NYK-11152022,11-15-2022,10:00p,UTA,Utah Jazz,/teams/UTA/2023.html,NYK,New York Knicks,/teams/NYK/2023.html,Vivint Arena
CHO-IND-11162022,11-16-2022,7:00p,CHO,Charlotte Hornets,/teams/CHO/2023.html,IND,Indiana Pacers,/teams/IND/2023.html,Spectrum Center
ORL-MIN-11162022,11-16-2022,7:00p,ORL,Orlando Magic,/teams/ORL/2023.html,MIN,Minnesota Timberwolves,/teams/MIN/2023.html,Amway Center
WAS-OKC-11162022,11-16-2022,7:00p,WAS,Washington Wizards,/teams/WAS/2023.html,OKC,Oklahoma City Thunder,/teams/OKC/2023.html,Capital One Arena
ATL-BOS-11162022,11-16-2022,7:30p,ATL,Atlanta Hawks,/teams/ATL/2023.html,BOS,Boston Celtics,/teams/BOS/2023.html,State Farm Arena
TOR-MIA-11162022,11-16-2022,7:30p,TOR,Toronto Raptors,/teams/TOR/2023.html,MIA,Miami Heat,/teams/MIA/2023.html,Scotiabank Arena
MIL-CLE-11162022,11-16-2022,8:00p,MIL,Milwaukee Bucks,/teams/MIL/2023.html,CLE,Cleveland Cavaliers,/teams/CLE/2023.html,Fiserv Forum
NOP-CHI-11162022,11-16-2022,8:00p,NOP,New Orleans Pelicans,/teams/NOP/2023.html,CHI,Chicago Bulls,/teams/CHI/2023.html,Smoothie King Center
DAL-HOU-11162022,11-16-2022,8:30p,DAL,Dallas Mavericks,/teams/DAL/2023.html,HOU,Houston Rockets,/teams/HOU/2023.html,American Airlines Center
DEN-NYK-11162022,11-16-2022,10:00p,DEN,Denver Nuggets,/teams/DEN/2023.html,NYK,New York Knicks,/teams/NYK/2023.html,Ball Arena
PHO-GSW-11162022,11-16-2022,10:00p,PHO,Phoenix Suns,/teams/PHO/2023.html,GSW,Golden State Warriors,/teams/GSW/2023.html,Footprint Center
POR-BRK-11172022,11-17-2022,10:00p,POR,Portland Trail Blazers,/teams/POR/2023.html,BRK,Brooklyn Nets,/teams/BRK/2023.html,Moda Center
SAC-SAS-11172022,11-17-2022,10:00p,SAC,Sacramento Kings,/teams/SAC/2023.html,SAS,San Antonio Spurs,/teams/SAS/2023.html,Golden 1 Center
LAC-DET-11172022,11-17-2022,10:30p,LAC,Los Angeles Clippers,/teams/LAC/2023.html,DET,Detroit Pistons,/teams/DET/2023.html,Crypto.com Arena
WAS-MIA-11182022,11-18-2022,7:00p,WAS,Washington Wizards,/teams/WAS/2023.html,MIA,Miami Heat,/teams/MIA/2023.html,Capital One Arena
CLE-CHO-11182022,11-18-2022,7:30p,CLE,Cleveland Cavaliers,/teams/CLE/2023.html,CHO,Charlotte Hornets,/teams/CHO/2023.html,Rocket Mortgage Fieldhouse
PHI-MIL-11182022,11-18-2022,7:30p,PHI,Philadelphia 76ers,/teams/PHI/2023.html,MIL,Milwaukee Bucks,/teams/MIL/2023.html,Wells Fargo Center
CHI-ORL-11182022,11-18-2022,8:00p,CHI,Chicago Bulls,/teams/CHI/2023.html,ORL,Orlando Magic,/teams/ORL/2023.html,United Center
HOU-IND-11182022,11-18-2022,8:00p,HOU,Houston Rockets,/teams/HOU/2023.html,IND,Indiana Pacers,/teams/IND/2023.html,Toyota Center
MEM-OKC-11182022,11-18-2022,8:00p,MEM,Memphis Grizzlies,/teams/MEM/2023.html,OKC,Oklahoma City Thunder,/teams/OKC/2023.html,FedEx Forum
DAL-DEN-11182022,11-18-2022,8:30p,DAL,Dallas Mavericks,/teams/DAL/2023.html,DEN,Denver Nuggets,/teams/DEN/2023.html,American Airlines Center
NOP-BOS-11182022,11-18-2022,8:30p,NOP,New Orleans Pelicans,/teams/NOP/2023.html,BOS,Boston Celtics,/teams/BOS/2023.html,Smoothie King Center
UTA-PHO-11182022,11-18-2022,9:00p,UTA,Utah Jazz,/teams/UTA/2023.html,PHO,Phoenix Suns,/teams/PHO/2023.html,Vivint Arena
GSW-NYK-11182022,11-18-2022,10:00p,GSW,Golden State Warriors,/teams/GSW/2023.html,NYK,New York Knicks,/teams/NYK/2023.html,Chase Center
LAL-DET-11182022,11-18-2022,10:30p,LAL,Los Angeles Lakers,/teams/LAL/2023.html,DET,Detroit Pistons,/teams/DET/2023.html,Crypto.com Arena
ATL-TOR-11192022,11-19-2022,6:00p,ATL,Atlanta Hawks,/teams/ATL/2023.html,TOR,Toronto Raptors,/teams/TOR/2023.html,State Farm Arena
IND-ORL-11192022,11-19-2022,7:00p,IND,Indiana Pacers,/teams/IND/2023.html,ORL,Orlando Magic,/teams/ORL/2023.html,Gainbridge Fieldhouse
PHI-MIN-11192022,11-19-2022,7:30p,PHI,Philadelphia 76ers,/teams/PHI/2023.html,MIN,Minnesota Timberwolves,/teams/MIN/2023.html,Wells Fargo Center
POR-UTA-11192022,11-19-2022,10:00p,POR,Portland Trail Blazers,/teams/POR/2023.html,UTA,Utah Jazz,/teams/UTA/2023.html,Moda Center
LAC-SAS-11192022,11-19-2022,10:30p,LAC,Los Angeles Clippers,/teams/LAC/2023.html,SAS,San Antonio Spurs,/teams/SAS/2023.html,Crypto.com Arena
PHO-NYK-11202022,11-20-2022,3:30p,PHO,Phoenix Suns,/teams/PHO/2023.html,NYK,New York Knicks,/teams/NYK/2023.html,Footprint Center
SAC-DET-11202022,11-20-2022,6:00p,SAC,Sacramento Kings,/teams/SAC/2023.html,DET,Detroit Pistons,/teams/DET/2023.html,Golden 1 Center
WAS-CHO-11202022,11-20-2022,6:00p,WAS,Washington Wizards,/teams/WAS/2023.html,CHO,Charlotte Hornets,/teams/CHO/2023.html,Capital One Arena
BRK-MEM-11202022,11-20-2022,7:00p,BRK,Brooklyn Nets,/teams/BRK/2023.html,MEM,Memphis Grizzlies,/teams/MEM/2023.html,Barclays Center
CLE-MIA-11202022,11-20-2022,7:00p,CLE,Cleveland Cavaliers,/teams/CLE/2023.html,MIA,Miami Heat,/teams/MIA/2023.html,Rocket Mortgage Fieldhouse
HOU-GSW-11202022,11-20-2022,7:00p,HOU,Houston Rockets,/teams/HOU/2023.html,GSW,Golden State Warriors,/teams/GSW/2023.html,Toyota Center
DAL-DEN-11202022,11-20-2022,7:30p,DAL,Dallas Mavericks,/teams/DAL/2023.html,DEN,Denver Nuggets,/teams/DEN/2023.html,American Airlines Center
LAL-SAS-11202022,11-20-2022,9:30p,LAL,Los Angeles Lakers,/teams/LAL/2023.html,SAS,San Antonio Spurs,/teams/SAS/2023.html,Crypto.com Arena
CLE-ATL-11212022,11-21-2022,7:00p,CLE,Cleveland Cavaliers,/teams/CLE/2023.html,ATL,Atlanta Hawks,/teams/ATL/2023.html,Rocket Mortgage Fieldhouse
IND-ORL-11212022,11-21-2022,7:00p,IND,Indiana Pacers,/teams/IND/2023.html,ORL,Orlando Magic,/teams/ORL/2023.html,Gainbridge Fieldhouse
CHI-BOS-11212022,11-21-2022,8:00p,CHI,Chicago Bulls,/teams/CHI/2023.html,BOS,Boston Celtics,/teams/BOS/2023.html,United Center
MIL-POR-11212022,11-21-2022,8:00p,MIL,Milwaukee Bucks,/teams/MIL/2023.html,POR,Portland Trail Blazers,/teams/POR/2023.html,Fiserv Forum
MIN-MIA-11212022,11-21-2022,8:00p,MIN,Minnesota Timberwolves,/teams/MIN/2023.html,MIA,Miami Heat,/teams/MIA/2023.html,Target Center
NOP-GSW-11212022,11-21-2022,8:00p,NOP,New Orleans Pelicans,/teams/NOP/2023.html,GSW,Golden State Warriors,/teams/GSW/2023.html,Smoothie King Center
OKC-NYK-11212022,11-21-2022,8:00p,OKC,Oklahoma City Thunder,/teams/OKC/2023.html,NYK,New York Knicks,/teams/NYK/2023.html,Paycom Center
LAC-UTA-11212022,11-21-2022,10:30p,LAC,Los Angeles Clippers,/teams/LAC/2023.html,UTA,Utah Jazz,/teams/UTA/2023.html,Crypto.com Arena
PHI-BRK-11222022,11-22-2022,7:30p,PHI,Philadelphia 76ers,/teams/PHI/2023.html,BRK,Brooklyn Nets,/teams/BRK/2023.html,Wells Fargo Center
MEM-SAC-11222022,11-22-2022,8:00p,MEM,Memphis Grizzlies,/teams/MEM/2023.html,SAC,Sacramento Kings,/teams/SAC/2023.html,FedEx Forum
DEN-DET-11222022,11-22-2022,9:00p,DEN,Denver Nuggets,/teams/DEN/2023.html,DET,Detroit Pistons,/teams/DET/2023.html,Ball Arena
PHO-LAL-11222022,11-22-2022,10:00p,PHO,Phoenix Suns,/teams/PHO/2023.html,LAL,Los Angeles Lakers,/teams/LAL/2023.html,Footprint Center
CHO-PHI-11232022,11-23-2022,7:00p,CHO,Charlotte Hornets,/teams/CHO/2023.html,PHI,Philadelphia 76ers,/teams/PHI/2023.html,Spectrum Center
CLE-POR-11232022,11-23-2022,7:00p,CLE,Cleveland Cavaliers,/teams/CLE/2023.html,POR,Portland Trail Blazers,/teams/POR/2023.html,Rocket Mortgage Fieldhouse
IND-MIN-11232022,11-23-2022,7:00p,IND,Indiana Pacers,/teams/IND/2023.html,MIN,Minnesota Timberwolves,/teams/MIN/2023.html,Gainbridge Fieldhouse
ATL-SAC-11232022,11-23-2022,7:30p,ATL,Atlanta Hawks,/teams/ATL/2023.html,SAC,Sacramento Kings,/teams/SAC/2023.html,State Farm Arena
BOS-DAL-11232022,11-23-2022,7:30p,BOS,Boston Celtics,/teams/BOS/2023.html,DAL,Dallas Mavericks,/teams/DAL/2023.html,TD Garden
MIA-WAS-11232022,11-23-2022,7:30p,MIA,Miami Heat,/teams/MIA/2023.html,WAS,Washington Wizards,/teams/WAS/2023.html,FTX Arena
TOR-BRK-11232022,11-23-2022,7:30p,TOR,Toronto Raptors,/teams/TOR/2023.html,BRK,Brooklyn Nets,/teams/BRK/2023.html,Scotiabank Arena
MIL-CHI-11232022,11-23-2022,8:00p,MIL,Milwaukee Bucks,/teams/MIL/2023.html,CHI,Chicago Bulls,/teams/CHI/2023.html,Fiserv Forum
OKC-DEN-11232022,11-23-2022,8:00p,OKC,Oklahoma City Thunder,/teams/OKC/2023.html,DEN,Denver Nuggets,/teams/DEN/2023.html,Paycom Center
SAS-NOP-11232022,11-23-2022,8:00p,SAS,San Antonio Spurs,/teams/SAS/2023.html,NOP,New Orleans Pelicans,/teams/NOP/2023.html,AT&T Center
UTA-DET-11232022,11-23-2022,9:00p,UTA,Utah Jazz,/teams/UTA/2023.html,DET,Detroit Pistons,/teams/DET/2023.html,Vivint Arena
GSW-LAC-11232022,11-23-2022,10:00p,GSW,Golden State Warriors,/teams/GSW/2023.html,LAC,Los Angeles Clippers,/teams/LAC/2023.html,Chase Center
CHO-MIN-11252022,11-25-2022,5:00p,CHO,Charlotte Hornets,/teams/CHO/2023.html,MIN,Minnesota Timberwolves,/teams/MIN/2023.html,Spectrum Center
ORL-PHI-11252022,11-25-2022,7:00p,ORL,Orlando Magic,/teams/ORL/2023.html,PHI,Philadelphia 76ers,/teams/PHI/2023.html,Amway Center
NYK-POR-11252022,11-25-2022,7:30p,NYK,New York Knicks,/teams/NYK/2023.html,POR,Portland Trail Blazers,/teams/POR/2023.html,Madison Square Garden (IV)
BOS-SAC-11252022,11-25-2022,8:00p,BOS,Boston Celtics,/teams/BOS/2023.html,SAC,Sacramento Kings,/teams/SAC/2023.html,TD Garden
HOU-ATL-11252022,11-25-2022,8:00p,HOU,Houston Rockets,/teams/HOU/2023.html,ATL,Atlanta Hawks,/teams/ATL/2023.html,Toyota Center
IND-BRK-11252022,11-25-2022,8:00p,IND,Indiana Pacers,/teams/IND/2023.html,BRK,Brooklyn Nets,/teams/BRK/2023.html,Gainbridge Fieldhouse
MEM-NOP-11252022,11-25-2022,8:00p,MEM,Memphis Grizzlies,/teams/MEM/2023.html,NOP,New Orleans Pelicans,/teams/NOP/2023.html,FedEx Forum
MIA-WAS-11252022,11-25-2022,8:00p,MIA,Miami Heat,/teams/MIA/2023.html,WAS,Washington Wizards,/teams/WAS/2023.html,FTX Arena
MIL-CLE-11252022,11-25-2022,8:00p,MIL,Milwaukee Bucks,/teams/MIL/2023.html,CLE,Cleveland Cavaliers,/teams/CLE/2023.html,Fiserv Forum
OKC-CHI-11252022,11-25-2022,8:00p,OKC,Oklahoma City Thunder,/teams/OKC/2023.html,CHI,Chicago Bulls,/teams/CHI/2023.html,Paycom Center
SAS-LAL-11252022,11-25-2022,8:00p,SAS,San Antonio Spurs,/teams/SAS/2023.html,LAL,Los Angeles Lakers,/teams/LAL/2023.html,AT&T Center
PHO-DET-11252022,11-25-2022,9:00p,PHO,Phoenix Suns,/teams/PHO/2023.html,DET,Detroit Pistons,/teams/DET/2023.html,Footprint Center
GSW-UTA-11252022,11-25-2022,10:00p,GSW,Golden State Warriors,/teams/GSW/2023.html,UTA,Utah Jazz,/teams/UTA/2023.html,Chase Center
LAC-DEN-11252022,11-25-2022,10:30p,LAC,Los Angeles Clippers,/teams/LAC/2023.html,DEN,Denver Nuggets,/teams/DEN/2023.html,Crypto.com Arena
TOR-DAL-11262022,11-26-2022,5:00p,TOR,Toronto Raptors,/teams/TOR/2023.html,DAL,Dallas Mavericks,/teams/DAL/2023.html,Scotiabank Arena
HOU-OKC-11262022,11-26-2022,8:00p,HOU,Houston Rockets,/teams/HOU/2023.html,OKC,Oklahoma City Thunder,/teams/OKC/2023.html,Toyota Center
SAS-LAL-11262022,11-26-2022,8:00p,SAS,San Antonio Spurs,/teams/SAS/2023.html,LAL,Los Angeles Lakers,/teams/LAL/2023.html,AT&T Center
PHO-UTA-11262022,11-26-2022,9:00p,PHO,Phoenix Suns,/teams/PHO/2023.html,UTA,Utah Jazz,/teams/UTA/2023.html,Footprint Center
BRK-POR-11272022,11-27-2022,3:00p,BRK,Brooklyn Nets,/teams/BRK/2023.html,POR,Portland Trail Blazers,/teams/POR/2023.html,Barclays Center
MIN-GSW-11272022,11-27-2022,3:30p,MIN,Minnesota Timberwolves,/teams/MIN/2023.html,GSW,Golden State Warriors,/teams/GSW/2023.html,Target Center
LAC-IND-11272022,11-27-2022,4:00p,LAC,Los Angeles Clippers,/teams/LAC/2023.html,IND,Indiana Pacers,/teams/IND/2023.html,Crypto.com Arena
ATL-MIA-11272022,11-27-2022,5:00p,ATL,Atlanta Hawks,/teams/ATL/2023.html,MIA,Miami Heat,/teams/MIA/2023.html,State Farm Arena
BOS-WAS-11272022,11-27-2022,6:00p,BOS,Boston Celtics,/teams/BOS/2023.html,WAS,Washington Wizards,/teams/WAS/2023.html,TD Garden
DET-CLE-11272022,11-27-2022,6:00p,DET,Detroit Pistons,/teams/DET/2023.html,CLE,Cleveland Cavaliers,/teams/CLE/2023.html,Little Caesars Arena
NYK-MEM-11272022,11-27-2022,6:00p,NYK,New York Knicks,/teams/NYK/2023.html,MEM,Memphis Grizzlies,/teams/MEM/2023.html,Madison Square Garden (IV)
ORL-PHI-11272022,11-27-2022,6:00p,ORL,Orlando Magic,/teams/ORL/2023.html,PHI,Philadelphia 76ers,/teams/PHI/2023.html,Amway Center
MIL-DAL-11272022,11-27-2022,8:00p,MIL,Milwaukee Bucks,/teams/MIL/2023.html,DAL,Dallas Mavericks,/teams/DAL/2023.html,Fiserv Forum
PHI-ATL-11282022,11-28-2022,7:00p,PHI,Philadelphia 76ers,/teams/PHI/2023.html,ATL,Atlanta Hawks,/teams/ATL/2023.html,Wells Fargo Center
WAS-MIN-11282022,11-28-2022,7:00p,WAS,Washington Wizards,/teams/WAS/2023.html,MIN,Minnesota Timberwolves,/teams/MIN/2023.html,Capital One Arena
BOS-CHO-11282022,11-28-2022,7:30p,BOS,Boston Celtics,/teams/BOS/2023.html,CHO,Charlotte Hornets,/teams/CHO/2023.html,TD Garden
BRK-ORL-11282022,11-28-2022,7:30p,BRK,Brooklyn Nets,/teams/BRK/2023.html,ORL,Orlando Magic,/teams/ORL/2023.html,Barclays Center
TOR-CLE-11282022,11-28-2022,7:30p,TOR,Toronto Raptors,/teams/TOR/2023.html,CLE,Cleveland Cavaliers,/teams/CLE/2023.html,Scotiabank Arena
NOP-OKC-11282022,11-28-2022,8:00p,NOP,New Orleans Pelicans,/teams/NOP/2023.html,OKC,Oklahoma City Thunder,/teams/OKC/2023.html,Smoothie King Center
DEN-HOU-11282022,11-28-2022,9:00p,DEN,Denver Nuggets,/teams/DEN/2023.html,HOU,Houston Rockets,/teams/HOU/2023.html,Ball Arena
UTA-CHI-11282022,11-28-2022,9:00p,UTA,Utah Jazz,/teams/UTA/2023.html,CHI,Chicago Bulls,/teams/CHI/2023.html,Vivint Arena
SAC-PHO-11282022,11-28-2022,10:00p,SAC,Sacramento Kings,/teams/SAC/2023.html,PHO,Phoenix Suns,/teams/PHO/2023.html,Golden 1 Center
LAL-IND-11282022,11-28-2022,10:30p,LAL,Los Angeles Lakers,/teams/LAL/2023.html,IND,Indiana Pacers,/teams/IND/2023.html,Crypto.com Arena
DET-NYK-11292022,11-29-2022,7:00p,DET,Detroit Pistons,/teams/DET/2023.html,NYK,New York Knicks,/teams/NYK/2023.html,Little Caesars Arena
DAL-GSW-11292022,11-29-2022,7:30p,DAL,Dallas Mavericks,/teams/DAL/2023.html,GSW,Golden State Warriors,/teams/GSW/2023.html,American Airlines Center
POR-LAC-11292022,11-29-2022,10:00p,POR,Portland Trail Blazers,/teams/POR/2023.html,LAC,Los Angeles Clippers,/teams/LAC/2023.html,Moda Center
CLE-PHI-11302022,11-30-2022,7:00p,CLE,Cleveland Cavaliers,/teams/CLE/2023.html,PHI,Philadelphia 76ers,/teams/PHI/2023.html,Rocket Mortgage Fieldhouse
ORL-ATL-11302022,11-30-2022,7:00p,ORL,Orlando Magic,/teams/ORL/2023.html,ATL,Atlanta Hawks,/teams/ATL/2023.html,Amway Center
BOS-MIA-11302022,11-30-2022,7:30p,BOS,Boston Celtics,/teams/BOS/2023.html,MIA,Miami Heat,/teams/MIA/2023.html,TD Garden
BRK-WAS-11302022,11-30-2022,7:30p,BRK,Brooklyn Nets,/teams/BRK/2023.html,WAS,Washington Wizards,/teams/WAS/2023.html,Barclays Center
NYK-MIL-11302022,11-30-2022,7:30p,NYK,New York Knicks,/teams/NYK/2023.html,MIL,Milwaukee Bucks,/teams/MIL/2023.html,Madison Square Garden (IV)
MIN-MEM-11302022,11-30-2022,8:00p,MIN,Minnesota Timberwolves,/teams/MIN/2023.html,MEM,Memphis Grizzlies,/teams/MEM/2023.html,Target Center
NOP-TOR-11302022,11-30-2022,8:00p,NOP,New Orleans Pelicans,/teams/NOP/2023.html,TOR,Toronto Raptors,/teams/TOR/2023.html,Smoothie King Center
OKC-SAS-11302022,11-30-2022,8:00p,OKC,Oklahoma City Thunder,/teams/OKC/2023.html,SAS,San Antonio Spurs,/teams/SAS/2023.html,Paycom Center
DEN-HOU-11302022,11-30-2022,9:00p,DEN,Denver Nuggets,/teams/DEN/2023.html,HOU,Houston Rockets,/teams/HOU/2023.html,Ball Arena
PHO-CHI-11302022,11-30-2022,9:00p,PHO,Phoenix Suns,/teams/PHO/2023.html,CHI,Chicago Bulls,/teams/CHI/2023.html,Footprint Center
UTA-LAC-11302022,11-30-2022,9:00p,UTA,Utah Jazz,/teams/UTA/2023.html,LAC,Los Angeles Clippers,/teams/LAC/2023.html,Vivint Arena
SAC-IND-11302022,11-30-2022,10:00p,SAC,Sacramento Kings,/teams/SAC/2023.html,IND,Indiana Pacers,/teams/IND/2023.html,Golden 1 Center
LAL-POR-11302022,11-30-2022,10:30p,LAL,Los Angeles Lakers,/teams/LAL/2023.html,POR,Portland Trail Blazers,/teams/POR/2023.html,Crypto.com Arena
DET-DAL-12=12022,12-=1-2022,7:00p,DET,Detroit Pistons,/teams/DET/2023.html,DAL,Dallas Mavericks,/teams/DAL/2023.html,Little Caesars Arena
CHO-WAS-12=22022,12-=2-2022,7:00p,CHO,Charlotte Hornets,/teams/CHO/2023.html,WAS,Washington Wizards,/teams/WAS/2023.html,Spectrum Center
